UML ID,years,Group Name,Parent Company,Mill Name,RSPO Status,RSPO Type,Date RSPO Certification Status,Latitude,Longitude,GPS coordinates,ISO,Country,Province,District,Confidence level,Alternative name,km_forest_area_00,ha_forest_area_00,km_area,km_0,ha_0,treeloss_km_2001,treeloss_ha_2001,treeloss_km_2002,treeloss_ha_2002,treeloss_km_2003,treeloss_ha_2003,treeloss_km_2004,treeloss_ha_2004,treeloss_km_2005,treeloss_ha_2005,treeloss_km_2006,treeloss_ha_2006,treeloss_km_2007,treeloss_ha_2007,treeloss_km_2008,treeloss_ha_2008,treeloss_km_2009,treeloss_ha_2009,treeloss_km_2010,treeloss_ha_2010,treeloss_km_2011,treeloss_ha_2011,treeloss_km_2012,treeloss_ha_2012,treeloss_km_2013,treeloss_ha_2013,treeloss_km_2014,treeloss_ha_2014,treeloss_km_2015,treeloss_ha_2015,treeloss_km_2016,treeloss_ha_2016,treeloss_km_2017,treeloss_ha_2017,treeloss_km_2018,treeloss_ha_2018,treeloss_km_2019,treeloss_ha_2019,treeloss_km_2020,treeloss_ha_2020,treeloss_km_2021,treeloss_ha_2021,treeloss_km_2022,treeloss_ha_2022,sum_of_treeloss_km,treeloss_sum_proportion_of_forest,remaining_forest_km,remaining_proportion_of_forest,Current Deforestation Score,Past Deforestation Score,Future Risk Score
PO1000004383,2020,UNKNOWN,PANGKALAN BARU INDAH,PANGKALAN BARU INDAH,Not RSPO Certified,,3/31/23,0.42,101.59,"0.423633, 101.58915",IDN,Indonesia,Riau,Kampar,1-Fully Verified,,131.31,13131.09,176.16,272.59,27258.66,8.93,892.53,3.11,311.49,1.64,163.62,16.66,1666.26,9.32,932.04,4.46,445.68,5.11,510.84,6.36,635.76,4.27,427.32,4.53,452.61,2.4,240.03,3.64,364.14,2.12,212.4,5.22,522.45,3.38,338.49,3.32,332.1,3.69,368.55,3.46,345.78,2.34,233.82,3.07,307.17,1.57,156.96,1.8,179.82,100.4,0.76,30.91,0.24,3,4,3
PO1000004385,2020,PADASA ENAM UTAMA,PADASA ENAM UTAMA,KALIANTA 1,Not RSPO Certified,,3/31/23,0.46,100.8,"0.458199, 100.802036",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,193.12,19311.66,235.62,596.6,59659.74,2.05,205.2,3.82,382.41,1.36,136.35,11.71,1171.26,24.56,2456.01,8.27,826.92,5.87,586.53,4.42,442.35,3.89,389.16,4.5,450,2.08,207.72,4.16,416.16,2.93,293.31,5.41,540.63,5.83,582.57,5.42,541.62,2.84,283.68,3.77,377.28,3.22,322.38,2.53,252.63,13.56,1355.76,2.3,229.95,124.5,0.64,68.62,0.36,5,4,4
PO1000004392,2020,SARIMAS,AGRO SARIMAS INDONESIA,AGRO SARIMAS INDONESIA,Not RSPO Certified,,3/31/23,-0.52,102.92,"-0.5163, 102.921496",IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified,,2606.4,260640,2802.91,3807.71,380770.92,28.91,2890.8,13.4,1339.74,8.57,856.89,37.94,3794.04,52.89,5288.58,43.62,4362.03,67.72,6772.5,27.95,2794.86,12.14,1214.28,269.11,26911.44,178.9,17890.11,224.61,22461.3,74.84,7483.59,135.45,13545.45,37.27,3726.63,67.5,6750.45,52.68,5267.52,42.14,4213.98,55.82,5582.25,29.69,2968.56,27.36,2735.64,16.93,1693.08,1505.44,0.58,1100.96,0.42,3,3,3
PO1000004423,2020,UNKNOWN,SUMBER JAYA INDAHNUSA COY,KOTA LAMA,Not RSPO Certified,,3/31/23,0.89,100.7,"0.892167, 100.699",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,136.48,13648.32,160.24,279.25,27925.2,1.6,160.29,6.57,657.45,2.83,282.69,21.91,2190.78,13.64,1364.31,11.38,1138.05,7.98,797.67,0.75,75.15,9.3,929.61,1.36,135.9,0.4,39.87,0.92,91.98,0.02,2.07,0.1,9.63,0.05,4.68,0.16,15.66,3.71,370.89,4.28,428.13,2.7,269.73,5.31,530.91,4.81,481.14,4.21,421.11,103.98,0.76,32.51,0.24,4,4,3
PO1000004442,2020,UNKNOWN,KENCANA PERSADA NUSANTARA,KENCANA PERSADA NUSANTARA,Not RSPO Certified,,3/31/23,1.18,100.23,"1.175407, 100.232727",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,143.09,14309.19,181.12,250.88,25088.4,5.57,557.46,8.97,897.3,12.62,1261.53,55.14,5514.03,14.64,1463.76,3.54,353.97,1.29,128.61,0.79,78.93,18.06,1805.94,2.27,226.98,2.23,223.11,0.37,36.9,0.09,9.27,0.17,17.01,0.26,26.19,0.69,68.76,0.97,96.93,0.52,51.84,0.44,43.92,0.6,60.03,0.6,60.48,0.56,55.53,130.38,0.91,12.71,0.09,2,5,1
PO1000004443,2020,HUTAHAEAN,HUTAHAEAN,DALU DALU,Not RSPO Certified,,3/31/23,1.18,100.27,"1.178517, 100.2703",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,58.49,5849.28,88.82,137.57,13757.4,0.26,25.65,0.37,37.08,0.14,14.4,0.54,53.55,1.56,156.24,0.63,62.82,0.19,18.54,0.35,35.19,0.48,48.33,0.11,11.16,0.26,26.28,0.28,28.44,0.07,6.93,0.34,34.2,0.21,21.15,0.86,86.22,1.83,182.79,3.89,389.16,6.4,640.17,1.41,141.03,0.93,93.24,2.34,233.64,23.46,0.4,35.03,0.6,4,3,4
PO1000004451,2020,INCASI RAYA (GUNAS),INCASI RAYA,PANGIAN,Not RSPO Certified,,3/31/23,-1.32,101.65,"-1.320133, 101.648567",IDN,Indonesia,Sumatera Barat,Dharmasraya,1-Fully Verified,,145.91,14591.16,154.2,215.89,21589.29,1.16,115.65,0.54,53.91,1.5,150.21,4.38,437.94,3.02,302.49,3.28,327.6,3.07,307.44,1.32,131.76,1.68,167.76,0.58,57.51,1.86,185.58,1.48,148.05,1.41,141.39,1.43,142.56,13.56,1356.03,21.98,2197.62,12.03,1202.94,12.6,1260,20.05,2005.38,9.95,995.4,8.94,894.15,1.47,146.88,127.28,0.87,18.63,0.13,5,5,3
PO1000004452,2020,UNKNOWN,PALMA ABADI,PALMA ABADI,Not RSPO Certified,,3/31/23,-1.32,103.27,"-1.3213, 103.26525",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,355.89,35589.24,390.06,970.11,97011.45,2.86,285.57,7.9,789.57,6.38,637.92,15.94,1594.08,15.78,1578.33,51.27,5126.85,45.9,4589.73,45.84,4583.79,32.35,3234.69,2.48,247.86,14.39,1439.1,8.03,802.62,6.14,613.8,6.63,663.21,3.94,394.38,6.93,692.73,5.24,524.43,3.74,374.4,1.39,138.69,2.27,227.16,8.53,853.2,6.49,649.08,300.41,0.84,55.48,0.16,3,5,3
PO1000004457,2020,UNKNOWN,BUKIT BINTANG SAWIT,BUKIT BINTANG SAWIT,Not RSPO Certified,,3/31/23,-1.38,103.49,"-1.382117, 103.494517",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,260.38,26037.54,289.94,527.44,52744.32,1.66,165.6,5.65,565.02,1.23,122.58,9.23,922.77,8.47,846.54,12.31,1231.2,20.1,2009.52,12.18,1217.7,14.44,1443.51,0.01,0.72,3.1,309.96,14.72,1472.13,4.18,417.69,4.34,433.8,3.77,376.65,6.14,613.71,7.13,712.89,7.52,751.59,2.9,290.16,4.48,448.29,9.66,965.7,8.16,815.85,161.34,0.62,99.04,0.38,4,3,3
PO1000004461,2020,UNKNOWN,MAJU INDO RAYA,AEK SIBIRONG,Not RSPO Certified,,3/31/23,1.41,98.86,"1.409317, 98.85825",IDN,Indonesia,Sumatera Utara,Tapanuli Selatan,1-Fully Verified,,415.56,41556.24,424.29,2073.02,207302.4,3.04,303.66,3.68,368.01,2.37,236.79,2.99,299.34,11.61,1160.73,9.77,976.68,14.95,1494.9,23.58,2357.73,54.1,5409.9,23.01,2300.94,68.37,6837.03,26.14,2614.05,6.03,602.55,12.87,1286.64,2.96,295.74,3.98,397.53,3.96,396.09,3.5,350.01,1.98,198.36,3.81,380.61,4.19,418.77,2.15,215.1,289.01,0.7,126.55,0.3,2,4,3
PO1000004468,2020,UNKNOWN,SUNGAI BAHAR PASIFIK UTAMA,SUNGAI BAHAR PASIFIK UTAMA,Not RSPO Certified,,3/31/23,-1.54,103.63,"-1.5362, 103.630567",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,261.43,26142.84,458.53,919.12,91911.78,3.24,324.27,5.69,569.43,1.32,131.58,4.69,469.35,4.66,465.66,4.36,435.51,9.67,966.51,10.12,1011.96,13.26,1326.33,0.07,6.66,2.27,226.98,14.09,1409.13,5.62,561.96,5.34,534.42,5.58,558,11.23,1122.93,6.75,675.18,6.76,676.35,5.08,508.32,7.56,756.09,4.9,489.96,3.86,385.65,136.12,0.52,125.31,0.48,3,3,3
PO1000004482,2020,UNKNOWN,BICCON AGRO MAKMUR,BICCON AGRO MAKMUR,Not RSPO Certified,,3/31/23,-1.74,103.87,"-1.744367, 103.869367",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,1211.8,121180.05,1145.64,1799.27,179926.83,6.26,626.04,7.36,736.38,3.65,365.49,40.48,4048.02,47.26,4726.35,9.51,951.12,48.51,4850.91,25.59,2559.42,28.83,2882.97,3.59,358.83,7.46,745.56,58.42,5841.54,50.79,5079.33,46.95,4694.58,35.81,3581.46,253.57,25356.6,18.29,1829.43,21.87,2187.18,16.33,1633.32,94.56,9455.76,18.05,1805.4,12.38,1238.4,855.54,0.71,356.26,0.29,3,4,3
PO1000004483,2020,SUMBER TANI AGUNG,SUMBER TANI AGUNG,SUMBER TANI AGUNG,Not RSPO Certified,,3/31/23,1.75,99.98,"1.75455, 99.9835",IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,LANGGA PAYUNG,220.21,22021.11,262.75,507.28,50727.6,3.9,389.7,2.31,230.76,1.12,111.6,4.45,444.87,3.34,333.54,2.39,238.77,4.16,415.89,4.3,429.93,4.76,476.37,2.78,278.19,6.28,628.29,4.09,408.78,9.13,912.51,12.72,1271.61,1.82,181.98,4.1,410.49,5.66,566.19,3.39,338.76,3.88,387.81,2.76,276.21,5.46,545.85,4.78,477.81,97.56,0.44,122.65,0.56,3,3,3
PO1000004498,2020,UNKNOWN,PALMA JAYA SEJAHTERA,PALMA JAYA SEJAHTERA,Not RSPO Certified,,3/31/23,-1.87,103.56,"-1.874576, 103.560276",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,313.04,31304.34,328.62,523.06,52305.66,3.06,306.09,3.72,372.42,0.61,61.11,2.97,297.36,3.71,371.43,3.53,352.53,9.59,958.77,5.83,583.02,7.17,717.39,0.01,0.63,0.5,50.04,8.11,810.81,3.7,369.81,4.78,478.17,4.18,418.5,8.37,837.36,6.97,696.6,10.55,1055.25,4.75,475.38,11,1099.62,14.02,1402.47,17.7,1769.58,134.84,0.43,178.2,0.57,5,3,5
PO1000004499,2020,UNKNOWN,BUANA WIRASUBUR SAKTI,BUANA WIRASUBUR SAKTI,Not RSPO Certified,,3/31/23,-1.89,116.06,"-1.886417, 116.06075",IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified,,1766.94,176693.94,1728.31,3324.48,332448.12,7.92,792.18,21.96,2196.36,10.31,1030.59,19.81,1980.72,21.16,2116.26,27.04,2703.69,14.84,1484.19,7.26,726.12,65.61,6560.82,14.13,1413.27,76.8,7679.88,46.3,4630.32,43.79,4378.86,32.46,3245.58,41.52,4152.15,51.83,5182.74,20.39,2039.31,18.38,1837.53,17.53,1753.47,8.92,892.26,13.69,1369.17,6.62,661.77,588.27,0.33,1178.67,0.67,2,2,3
PO1000004513,2020,UNKNOWN,ANUGERAH TANJUNG MEDAN,ANUGERAH TANJUNG MEDAN,Not RSPO Certified,,3/31/23,2.06,100.15,"2.063067, 100.146783",IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,,132.02,13202.01,204.43,326.15,32615.46,2.37,236.88,3.25,324.9,0.64,64.08,7.76,775.8,2.65,264.87,2.66,265.68,1.81,181.08,0.25,24.57,1.77,176.58,1.8,180.27,2.07,207.27,3.59,359.01,3.95,395.46,3.44,344.25,2.47,246.87,5.42,542.16,10.91,1091.07,9.04,903.78,12.91,1290.96,8.11,811.26,5.8,580.32,3.06,306.27,95.73,0.73,36.29,0.27,4,4,3
PO1000004527,2020,UNKNOWN,PUTRA BANGKA MANDIRI,PUTRA BANGKA MANDIRI,Not RSPO Certified,,3/31/23,-2.17,106,"-2.166067, 106.004517",IDN,Indonesia,Bangka Belitung,Bangka,1-Fully Verified,,671.62,67161.78,897.56,2143.16,214316.28,13.64,1363.59,5.98,598.41,4.83,483.03,10.4,1040.4,13.08,1307.79,6.35,635.31,20.08,2007.72,9.26,925.56,37.4,3739.77,22.56,2256.03,12.35,1235.16,16.49,1648.62,9.68,967.77,33.83,3383.46,31.22,3121.65,46.03,4602.51,21.8,2179.89,19.98,1997.73,20.97,2096.64,22.14,2213.73,32.85,3285.36,32.14,3213.99,443.04,0.66,228.58,0.34,5,4,4
PO1000004530,2020,INCASI RAYA (GUNAS),INCASI RAYA,SODETAN,Not RSPO Certified,,3/31/23,-2.18,100.92,"-2.184183, 100.917317",IDN,Indonesia,Sumatera Barat,Pesisir Selatan,1-Fully Verified,,289.3,28929.78,292.83,303.9,30389.76,1.55,154.62,18.13,1812.78,7.66,765.9,33.37,3337.02,46.55,4655.07,24.23,2423.25,12.93,1293.39,13.09,1308.6,4.49,448.65,4.69,469.26,18.36,1835.91,9.74,973.89,7.53,753.21,9.47,947.25,8.27,827.46,8.13,812.88,2.36,236.25,16.62,1661.94,5.38,538.47,2.75,274.68,6.13,612.99,14.06,1405.71,275.49,0.95,13.81,0.05,5,5,3
PO1000004534,2020,UNKNOWN,SERDANG CEMERLANG,SERDANG CEMERLANG,Not RSPO Certified,,3/31/23,3.77,98.55,"3.765767, 98.554967",IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified,,166.69,16669.26,636.48,1193.81,119381.49,1.07,107.19,0.49,49.05,0.54,53.91,0.64,64.17,1.65,164.79,3.36,336.24,1.69,168.57,0.99,99.09,6.93,693.27,4.29,428.76,0.69,69.39,1.26,125.91,0.52,52.47,3.26,326.16,1.63,162.63,3.59,358.65,0.2,19.71,1.41,140.94,0.89,88.83,1.82,182.16,2.81,280.8,2.07,207.18,41.8,0.25,124.89,0.75,3,2,3
PO1000004535,2020,UNKNOWN,SEJATI PALMA SEJAHTERA,SEJATI PALMA SEJAHTERA,Not RSPO Certified,,3/31/23,-2.21,103.8,"-2.212233, 103.800117",IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,1-Fully Verified,,486.06,48605.58,630.91,1124.43,112443.21,8.51,850.95,14.67,1467.36,1.24,123.66,21.11,2110.86,9.37,936.72,28.62,2862.45,48.94,4894.38,44.91,4490.64,23.23,2323.17,14.61,1460.61,4.86,486.27,44.66,4466.34,15.34,1533.78,30.13,3013.47,15.61,1560.96,15.87,1586.79,14.34,1434.33,14.33,1432.98,5.81,581.4,8.17,817.11,4.7,469.62,6.04,603.54,395.07,0.81,90.98,0.19,3,5,2
PO1000004536,2020,UNKNOWN,SUMBER MAKMUR JAYA,SUMBER KEMBANG JAYA,Not RSPO Certified,,3/31/23,3.77,98.41,"3.765817, 98.407367",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,25.32,2532.15,63.04,124.26,12425.76,0.04,4.05,0.01,0.72,0.1,10.17,0.03,3.15,0.04,3.69,0.69,68.58,1.86,185.94,0.14,13.59,0.93,93.42,1.5,150.48,0.31,31.05,4.76,475.56,0.11,11.07,1.04,104.49,0.24,24.21,0.31,30.6,0.01,0.81,0.37,37.26,0.77,76.86,1.96,196.11,0.99,99.18,0.27,27,16.48,0.65,8.84,0.35,4,4,3
PO1000004541,2020,UNKNOWN,MAKMUR ABADI RAYA,MAKMUR ABADI RAYA,Not RSPO Certified,,3/31/23,3.81,98.34,"3.8069, 98.341667",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,36.21,3620.7,58.19,134.11,13411.35,0.67,66.96,0.06,5.85,1.05,104.76,0.04,3.96,0.14,14.4,0.14,13.86,0.62,62.28,0.13,12.78,0.42,41.94,0.86,86.49,1.6,160.47,0.21,20.88,2.17,217.17,0.81,81.36,0.13,12.96,1.42,141.57,0.36,36.45,1.82,181.53,1.46,145.89,1.1,110.34,0.57,57.15,0.79,79.2,16.58,0.46,19.62,0.54,3,3,3
PO1000004546,2020,UNKNOWN,CIPTA CHEMICAL MEDAN OIL,CIPTA CHEMICAL MEDAN OIL,Not RSPO Certified,,3/31/23,3.85,98.34,"3.854067, 98.344367",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,17.21,1720.53,23.73,42.34,4234.32,0.08,8.46,0.34,34.11,0.34,33.66,0.02,1.89,0.04,3.6,0.03,3.06,0.01,1.26,0.02,1.53,0.05,4.95,0.03,3.33,0.01,0.54,0.04,3.6,0.28,27.72,0.39,38.88,0.32,31.5,0.93,92.79,0.81,80.91,1.07,107.46,1.24,123.93,0.19,18.54,0.27,27.45,0.14,14.13,6.63,0.39,10.57,0.61,3,3,3
PO1000004550,2020,UNKNOWN,RAYA PADANG LANGKAT,RAYA PADANG LANGKAT,Not RSPO Certified,,3/31/23,3.95,98.37,"3.946467, 98.3661",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,22.46,2245.5,38.83,60.27,6026.85,0.73,72.63,0.55,54.81,0.3,30.24,0.5,50.49,0.13,13.32,0.09,9.45,0.31,31.05,0.15,14.85,1.77,176.85,0.58,58.14,0.41,41.49,0.68,68.49,0.05,5.4,1.63,163.44,0.13,12.69,0.41,41.22,0.06,5.67,2.92,292.05,0.2,20.25,0.32,32.13,0.28,27.72,0.24,23.94,12.46,0.56,9.99,0.44,3,3,3
PO1000004554,2020,UNKNOWN,AGRI ANDALAS,AGRI ANDALAS,Not RSPO Certified,,3/31/23,-4,102.43,"-3.998716, 102.429673",IDN,Indonesia,Bengkulu,Seluma,1-Fully Verified,,318.2,31820.22,443.28,1362.7,136269.72,3.04,304.11,3.17,317.25,1.3,130.14,2.83,282.96,2.92,292.23,5.99,598.68,1.58,157.77,4.2,420.48,2.34,233.82,9.42,941.85,4.2,419.58,5.63,563.4,1.86,185.94,2.62,261.99,3.11,311.13,4.36,435.87,4.06,405.99,5.22,521.55,3.14,314.28,3.2,320.13,5.37,537.12,6.5,650.25,86.07,0.27,232.14,0.73,3,2,4
PO1000004557,2020,ALAM GROUP,ANUGERAH LANGKAT MAKMUR,ANUGERAH LANGKAT MAKMUR,Not RSPO Certified,,3/31/23,4.01,98.19,"4.013017, 98.19435",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,17.6,1759.68,21.4,41.99,4198.77,0.23,23.31,0.14,13.77,0.17,17.46,0.09,9.27,0.01,0.99,0.07,6.57,0.08,7.83,1.59,159.21,1.51,150.66,0.29,29.16,0,0.36,0.05,4.77,0.03,3.06,0.65,64.53,0.37,36.99,0.52,51.66,0.24,24.21,0.47,46.62,0.15,15.21,0.06,5.67,0.34,33.57,2.65,265.14,9.7,0.55,7.9,0.45,5,3,5
PO1000004558,2020,UNKNOWN,SAWIT JAYA MAKMUR SENTOSA,SAWIT JAYA MAKMUR SENTOSA,Not RSPO Certified,,3/31/23,4.02,98.21,"4.017067, 98.2124",IDN,Indonesia,Sumatera Utara,Langkat,2-High Confidence,,34.12,3412.08,56.85,107.3,10730.43,0.43,42.66,0.09,8.82,0.04,3.96,0.16,16.38,1.17,117.18,1.06,105.66,0.46,46.17,0.99,99.27,1.28,127.62,0.57,57.33,0.17,16.92,0.47,46.62,0.52,52.47,0.92,91.8,1.07,107.46,1.19,119.16,0.76,75.96,1.66,165.69,0.61,61.47,0.44,43.83,0.7,70.11,0.74,74.25,15.51,0.45,18.61,0.55,3,3,3
PO1000004559,2020,UNKNOWN,SUMBER MAKMUR JAYA,SUMBER MAKMUR JAYA,Not RSPO Certified,,3/31/23,4.03,98.3,"4.033367, 98.301517",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,23.64,2363.58,92.9,258.1,25809.75,0.16,15.57,0.21,20.88,0.13,12.87,0.1,9.9,0.6,60.39,0.42,42.39,0.42,41.76,0.56,56.43,0.72,72.18,0.15,14.58,0.06,5.58,0.26,26.46,1.61,161.01,0.56,56.16,1.06,105.93,0.58,58.5,0.39,39.15,1.26,125.73,0.11,11.34,0.15,14.67,0.47,47.34,0.71,70.83,10.7,0.45,12.94,0.55,4,3,3
PO1000004560,2020,UNKNOWN,SAWIT NAGAN RAYA MAKMUR,SAWIT NAGAN RAYA MAKMUR,Not RSPO Certified,,3/31/23,4.05,96.47,"4.04892, 96.47428",IDN,Indonesia,Aceh,Nagan Raya,2-High Confidence,,130.66,13066.02,137.31,456.14,45613.98,0.61,60.84,0.19,18.54,0.12,11.7,0.23,22.68,0.16,16.38,0.39,38.52,1.05,104.94,1.59,158.85,5.09,508.59,3.37,336.96,5.65,565.29,17.55,1755,19.34,1933.92,5.1,510.48,2.22,222.03,2.46,246.42,1.98,197.82,1.91,190.53,1.12,112.5,0.6,60.3,1.1,110.25,0.59,59.22,72.42,0.55,58.24,0.45,2,3,3
PO1000004575,2020,SUPERVENTURE,ANUGERAH PELANGI SUKSES,ANUGERAH PELANGI SUKSES,Not RSPO Certified,,3/31/23,-4.56,103.11,"-4.5632, 103.1132",IDN,Indonesia,Bengkulu,Kaur,1-Fully Verified,,1640.2,164020.23,1660.53,3050.56,305056.35,8.24,824.49,10.49,1049.31,3.37,336.78,24.75,2475,11.1,1110.24,26.13,2613.42,3.63,362.61,23.27,2327.22,6.55,654.84,7.87,786.96,14.48,1447.65,30.18,3018.15,17.83,1783.44,18.75,1875.15,25.61,2561.04,20.08,2008.44,28.79,2879.1,26.51,2651.49,20.8,2080.08,12.65,1264.59,7.99,798.57,17.27,1727.28,366.36,0.22,1273.84,0.78,2,1,3
PO1000004576,2020,UNKNOWN,ANUGRAH FAJAR REZEKI,ANUGERAH FAJAR REZEKI,Not RSPO Certified,,3/31/23,4.57,97.91,"4.57432, 97.90967",IDN,Indonesia,Aceh,Aceh Timur,1-Fully Verified,,210.87,21086.82,229.86,404.79,40478.67,0.89,89.46,0.75,74.7,0.29,28.71,1.37,137.43,0.68,68.13,0.39,39.33,0.89,89.28,1.5,150.21,2.13,213.48,2.11,210.69,4.75,474.75,6.74,674.46,5.6,560.07,11.17,1116.99,9.95,995.31,8.13,813.24,5.23,523.44,9.57,956.52,6.75,674.73,2.59,258.66,1.96,195.57,2.19,218.97,85.64,0.41,125.23,0.59,3,3,3
PO1000004582,2020,UNKNOWN,BLANG KETUMBA,BLANG KETUMBA,Not RSPO Certified,,3/31/23,4.98,96.7,"4.984983, 96.7",IDN,Indonesia,Aceh,Bireuen,1-Fully Verified,,3534.11,353410.83,3844.09,10779.86,1077986.25,7.31,730.89,7.78,778.05,0.8,79.92,8.58,857.79,6.98,697.5,13.68,1368.18,6.57,656.64,7.11,710.73,19.7,1969.56,17.28,1728.09,16.07,1607.22,20.79,2078.64,20.98,2097.99,57.32,5731.56,34.18,3418.38,54.72,5472.27,42.06,4205.79,46.52,4652.46,34.17,3416.94,27.17,2717.28,26.38,2638.44,18.47,1847.43,494.62,0.14,3039.49,0.86,2,1,3
PO1000004583,2020,UNKNOWN,SYAUKATH SEJAHTERA,SYAUKATH SEJAHTERA,Not RSPO Certified,,3/31/23,5.23,96.9,"5.228433, 96.899017",IDN,Indonesia,Aceh,Bireuen,1-Fully Verified,,751.59,75158.64,1293.92,2765.68,276568.38,2.75,275.49,2.77,277.38,0.18,18.09,2.83,283.05,3.83,382.95,4.76,476.37,4.03,403.29,4.85,484.65,8.4,840.06,5.16,515.88,7.57,756.54,7.75,775.44,6.64,664.2,16.8,1680.3,13.61,1360.62,20.71,2071.26,18.44,1843.92,17.84,1784.25,13.37,1336.86,13.85,1384.83,13.59,1358.82,10.93,1093.41,200.68,0.27,550.91,0.73,3,2,3
PO1000004761,2020,UNKNOWN,PROCESADORA DE ACEITE DE PALMA,PROCESADORA DE ACEITE DE PALMA,Not RSPO Certified,,3/31/23,15.24,-92.59,"15.236, -92.586494",MEX,Mexico,Chiapas,Villa Comaltitlán,1-Fully Verified,,2869.75,286974.9,3899.06,8197.94,819794.07,4.4,440.28,4.68,468.27,2.5,250.47,4.73,472.77,15.07,1507.14,5.33,532.62,2.67,267.3,20,2000.34,9.22,922.05,4.98,497.97,6.63,663.21,7.46,746.46,9.97,997.02,7.75,774.63,5.05,505.35,19.23,1922.67,10.93,1092.87,13.81,1380.6,10.21,1020.69,8.65,864.81,7.14,714.24,6.27,626.76,186.69,0.07,2683.06,0.93,1,1,3
PO1000004764,2020,UNKNOWN,OLEOFINOS DEL CARMEN,OLEOFINOS DEL CARMEN,Not RSPO Certified,,3/31/23,18.26,-91.3,"18.262, -91.303778",MEX,Mexico,Campeche,Carmen,1-Fully Verified,,2040.33,204032.61,4794.62,9816.47,981646.83,23.37,2337.3,24.63,2463.48,66.91,6690.6,21.44,2144.43,117.05,11705.22,15.55,1555.29,28.71,2871.27,24.65,2465.19,30.46,3045.87,12.91,1291.23,10.68,1068.12,20.44,2043.72,34.89,3489.03,37.46,3745.89,50.05,5004.81,61.48,6148.17,96.78,9678.06,40.05,4005.36,57.13,5712.66,75.49,7548.84,31.91,3191.49,25.45,2545.02,907.51,0.44,1132.82,0.56,3,3,3
PO1000004765,2020,UNKNOWN,ACEITES DE PALMA,ACEITES DE PALMA,Not RSPO Certified,,3/31/23,18.05,-94.92,"18.047, -94.917669",MEX,Mexico,Veracruz,Hueyapan de Ocampo,1-Fully Verified,,2440.65,244065.24,7544.11,10399.19,1039918.59,19.49,1948.86,34.24,3424.23,19.07,1906.92,15.56,1555.83,48.61,4861.26,28.91,2890.71,16.21,1621.08,35.56,3556.35,26.75,2674.89,15.01,1501.02,42.12,4212.27,22,2199.78,33.69,3369.42,22.46,2246.31,17.8,1779.66,31.98,3197.79,32.74,3274.02,40.94,4094.37,58.86,5886.18,30.08,3008.07,32.37,3237.48,32.21,3221.19,656.68,0.27,1783.98,0.73,3,2,3
PO1000004786,2020,CHIN TECK PLANTATIONS BERHAD,CHIN TECK PLANTATIONS BHD,KERATONG,Not RSPO Certified,,3/31/23,3.29,102.82,"3.294139, 102.821528",MYS,Malaysia,Pahang,Rompin,1-Fully Verified,,258.51,25851.24,236.49,243.25,24325.38,0.04,4.05,0.04,3.96,0.01,0.63,0.99,99.36,1.42,142.2,6.36,636.21,4.23,422.73,1.09,108.9,7.93,792.99,9.29,929.16,9.2,919.98,8.85,884.52,0.31,30.6,2.07,206.55,8.81,881.28,5.26,525.69,8.14,814.05,1.71,171.27,1.54,153.99,16.17,1617.03,21.16,2115.99,3,299.88,117.61,0.45,140.9,0.55,5,3,4
PO1000004795,2020,TETANGGA AKRAB,TETANGGA AKRAB SDN BHD,TETANGGA AKRAB 1,Not RSPO Certified,,3/31/23,1.02,110.69,"1.0225, 110.691667",MYS,Malaysia,Sarawak,Serian,1-Fully Verified,,486.21,48620.88,510.18,1428.09,142808.67,1.45,145.44,1.3,129.51,2.84,284.31,4.04,403.92,1.38,138.15,1.59,159.21,6.68,668.07,15.5,1549.8,11.96,1195.56,9.89,989.28,14.33,1433.25,20.02,2001.78,17.53,1752.66,14.39,1438.74,6.79,678.96,15.18,1517.76,9.13,912.87,16.01,1601.01,10.26,1025.82,3.56,355.5,13.64,1364.13,5.9,590.4,203.36,0.42,282.85,0.58,3,3,3
